id,image,city,name,description
71,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/474.jpg,sriganganagar,bror village,"located on the anoopgarh-ramsinghpur road, bror village is famed for the remnants of the indus valley civilisation being unearthed here. several artefacts, skeletal remains and buildings have been found in the vicinity of the village and they point to a period of time when the area was thriving with life."
72,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/475.jpg,sriganganagar,laila majnu ka mazar,"the mazar or tomb of laila-majnu is situated at binjaur village around 11kms away from anupgarh city. legend has it that the tomb belongs to fabled lovers laila and majnu. the story goes that laila and majnu belonged to the sindh and settled here after escaping the clutches of laila's parents and her brother who were against their courtship. eventually when laila and majnu died, they are believed to have been buried here together. the tomb has today become a symbol of eternal love and people come here from far and wide to seek the blessings of the pair. a fair is held here every year to commemorate the love of laila and majnu and it is attended primarily by newlyweds and couples."
73,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/476.jpg,sriganganagar,anupgarh fort,"located in the town of anupgarh close to the border of pakistan, the anupgarh fort is currently in ruins. however, in its heyday the fort was an imposing structure that helped keep the bhati rajputs at bay. the fort was built in the year 1689 by a mughal governor who wished to keep anupgarh under mughal tutelage."
74,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/477.jpg,sriganganagar,hindumalkot border,"the hindumalkot border situated in the town of sri ganganagar separates india and pakistan. named in honour of hindumal, the diwan of bikaner, the border is one of the foremost tourist attractions of the city. the border is located at a distance of 25 kms from sri ganganagar and is open to the public between 10.00 am and 5.30 am every day."
75,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/478.jpg,sriganganagar,buddha johad gurudwara,"this historical gurudwara was built to commemorate an important event when massa ranghar, guilty of sacrilege at amritsar&rsquo;s golden temple was brought to justice by sukha singh and mehtab singh back in 1740. located by the dabla village in ganganagar, this place of worship also houses historical paintings and monuments."
76,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/479.jpg,sriganganagar,padampur,"padampur, a city in ganganagar was named after rajkumar padam singh of the bikaner state royal family. it functions as an agricultural hub following the construction of the ganges canal. the main crops grown here are wheat bajra, sugar cane, grams, and in the recent years, padampur has gained recognition for the kinnow (a hybrid of an orange)."
77,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/450.jpg,shekhawati,sethani ka johara,"sethani ka johara lies on the north side of the road perhaps 5 km west of churu along the ratangarh road. it is perhaps the finest johara (reservoir) in the area in that it is not only attractive but also efficient, holding a store of water, often from one monsoon to the next. it was built in 1899 by the widow of bhagwan das bagla as part of the famine relief projects that the merchants financed in those terrible years of the close of the century. a peaceful place, it attracts various birds and animals, including nilgais, in winter."
78,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/451.jpg,shekhawati,kanhaiyalal bagla haveli,"kanhaiyalal bagla haveli is a beautiful structure, which stands on the south of the main bazaar. constructed in around 1880, the haveli represents the finest lattice work and architectural styles in the entire shekhawati region. the murals and wall paintings of the haveli depict dhola and maru, the romantic couple from folk tales, on a camel. the walls of the haveli are also adorned with the episodes of dhola- maru, the lovers fleeing on their camel."
79,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/452.jpg,shekhawati,aath kambh chhatri,"aath kambh chhatri, one of the buildings possessing great historical significance, is an eight pillared dome that stands on the northern side of the town. lying between the premises adjoining the western side of the vegetable market, the chhatri is believed to be constructed in 1776. over the years, the windblown sand has virtually buried the base of the structure, while the interiors are still adorned with beautiful murals and stone carved paintings."
80,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/453.jpg,shekhawati,ratangarh fort,"located on the agra-bikaner highway, the ratangarh fort was built in the early 18th century by surat singh, who named it after his son ratan singh, and boasts imposing gateways, several monuments (which are mostly in ruins today) and a clock tower, which is also known as ghantaghar. the ratangarh fort makes for a lovely tourist destination, surrounded by several ethnic villages."
81,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/454.jpg,shekhawati,laxminarayan temple,"soothing to the eye, this temple is simple from the outside but has a grand architectural splendour from within. the entrance has a projected foliated arch adorned with beautiful mural paintings. it is easily accessible from all parts of churu, and the serenity of this temple makes it a must-visit in your itinerary."
82,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/455.jpg,shekhawati,digambar jain temple,"the jain temple is a 150-year-old structure and can be described as piece of art in itself. its interiors resemble a lavish royal court than a temple courtyard. this temple has some of the best paintings painted in gold, centred mostly on moral living suggestions. the walls and the interior are adorned with glass works characteristic of the magnificence of the rajput era."
83,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/456.jpg,shekhawati,tal chhapar sanctuary,"renowned for being a safe haven black bucks and a variety of birds, this sanctuary is named after the chhapar village. located in the sujangarh tehsil of churu, it is 210 km from jaipur. its open grasslands scattered with trees give it the appearance of a savannah. the sanctuary is a bird watcher&rsquo;s paradise as it is home to birds such as eastern imperial eagle, black ibis, demoiselle cranes, skylarks, ring doves and more. one can also spot the desert fox and desert cat here."
84,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/458.jpg,shekhawati,laxmangarh fort,"laxmangarh stands tall as the most impressive building in laxmangarh town, looming majestically over the well laid township on its western side. an exceptional specimen of fort architecture in the entire world, laxmangarh fort is built upon scattered pieces of colossal rocks. the top of the ramp offers a fascinating bird's eye view of the laxmangarh town modeled to resemble the city lay out of jaipur &ndash; rajasthan's bustling capital city."
85,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/459.jpg,shekhawati,mansa devi temple,"mansa devi mandir is one of the holiest hindu temples dedicated to goddess shakti. mansa devi, also known as mata rani and vaishnavi, is a manifestation of the mother goddess. it is one of the most revered places of worship in northern india."
86,http://tourism.rajasthan.gov.in/content/dam/rajasthan-tourism/english/city/explore/460.jpg,shekhawati,raghunathji mandir,"raghunathji mandir, also known as bara mandir, is located in the vicinity of the ratangarh town. dedicated to lord raghunath or rama, an incarnation of lord vishnu, the temple is believed to be constructed in early 19th century. it is a single storied temple with an elevated entrance. the top of the temple has a series of cupolas. the temple is believed to liberate one from the pains of life."
